node,seq,send,sink,response,delay
11,26,275.521,275.552,275.561,0.03999999999996362
11,27,286.014,286.043,286.155,0.1409999999999627
11,28,295.999,296.04,296.077,0.07799999999997453
11,29,305.214,305.255,305.264,0.05000000000001137
11,30,314.804,314.84,314.874,0.07000000000005002
11,31,324.903,324.942,324.984,0.08099999999996044
11,32,334.487,334.498,334.53,0.04299999999994952
12,0,17.669,17.675,17.701,0.03200000000000003
12,1,28.04,28.062,28.091,0.05100000000000193
12,2,37.616,37.654,37.681,0.06499999999999773
12,3,48.205,48.243,48.278,0.0730000000000004
12,4,57.863,57.901,57.941,0.07800000000000296
12,5,67.554,67.592,67.605,0.05100000000000193
12,6,77.883,77.906,77.94200000000001,0.05900000000001171
12,7,88.60300000000001,88.619,88.654,0.05099999999998772
12,8,98.876,98.88499999999999,98.929,0.05299999999999727
12,9,108.718,108.763,108.788,0.06999999999999318
12,10,118.53,118.574,118.594,0.06399999999999295
12,11,128.423,128.455,128.48,0.05699999999998795
12,12,138.55,138.583,138.626,0.0759999999999934
12,13,149.5,149.534,149.544,0.04400000000001114
12,14,159.45600000000002,159.493,159.5,0.04399999999998272
12,15,170.066,170.076,170.086,0.020000000000010232
12,16,179.405,179.433,179.439,0.033999999999991815
12,17,188.996,189.029,189.047,0.05099999999998772
12,18,198.226,198.251,198.257,0.03100000000000591
12,19,207.541,207.557,207.569,0.027999999999991587
12,20,218.51,218.535,218.549,0.03900000000001569
12,21,227.6,227.626,227.647,0.046999999999997044
12,22,237.209,237.24099999999999,237.273,0.06399999999999295
12,23,247.564,247.583,247.623,0.0589999999999975
12,24,256.85,256.89300000000003,256.913,0.06299999999998818
12,25,266.034,266.069,266.103,0.06900000000001683
12,26,275.252,275.267,275.3,0.04800000000000182
12,27,285.991,286.01800000000003,286.04,0.049000000000035016
12,28,296.747,296.787,296.812,0.06499999999999773
12,29,307.299,307.307,307.326,0.027000000000043656
12,30,317.467,317.472,317.509,0.04200000000003001
12,31,327.668,327.70799999999997,327.714,0.04599999999999227
12,32,336.737,336.748,336.762,0.024999999999977263
